,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
77,94.45767607688904,1.838193979521938,1.8078813076019287,0.07758883541314836,balanced,90,120,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 120}",0.6100137633448648,0.6092326005282148,0.6115388907488004,0.6048432094632296,0.6111152444014583,0.6093487416973137,0.0023946961371631528,108,0.36923636360278633,0.37030002231699305,0.37227583285152066,0.36951707481412277,0.3711381499523768,0.37049348870755994,0.0011102716453830644,112,0.5761005155218412,0.5759609198372095,0.5789586445465041,0.5727647161962356,0.5783152862288267,0.5764200164661235,0.0021776478427438218,120
78,115.5139618396759,1.3036435029080033,2.2707239151000977,0.18490834169267098,balanced,90,140,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 140}",0.6102741509504147,0.6095301863631292,0.6113528996019789,0.6070007067663579,0.6113384420802024,0.6098992771524167,0.0016039128762709788,91,0.36978939423506874,0.3708455138958063,0.3722765027218377,0.3706471541468193,0.3711844666749479,0.370948606334896,0.0008079867671616759,78,0.5762240783725586,0.5762377839532405,0.5786732892162435,0.5746305586780993,0.578238503247118,0.576800842693452,0.0014786986699365583,100
79,127.81968903541565,0.9170941620398961,2.4921265125274656,0.1368825938953121,balanced,90,160,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 160}",0.6096045828218577,0.6098277721980434,0.611762080124986,0.6065171297846222,0.610780447883342,0.6096984025625704,0.0017649715177228806,101,0.3690583597821769,0.3707634613814187,0.37298543144465307,0.3703348614571114,0.3700114983413857,0.3706307224813491,0.0013042676609024914,101,0.5755417262673039,0.5764034560655752,0.5792559987008186,0.5740640582023062,0.5774922255077709,0.576551492948755,0.0017565992370559965,117
80,141.42014455795288,0.7766577155353322,2.755978059768677,0.1517952488736192,balanced,90,180,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 180}",0.6096789792805862,0.6097161775099506,0.6123944500241788,0.6064055350965294,0.6111896436277062,0.6098769571077902,0.0020088171924318035,94,0.3689350797907688,0.370725486107769,0.3732226706851402,0.369736127290447,0.37017365335698915,0.3705586034462229,0.0014550317339520258,106,0.5755545607846401,0.5765411903750146,0.5796214088596227,0.5737388156654919,0.577837181435827,0.5766586314241191,0.0019962524241051174,109
81,9.674048376083373,1.008305572638551,0.11786971092224122,0.03919875788096205,,10,20,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 20}",0.6446081166536473,0.6417438529925975,0.6430457910203474,0.6417810512219618,0.6446320958262034,0.6431621815429515,0.001279382658824875,9,0.37694094299447956,0.3746133446352361,0.37489534922524476,0.3755060672687634,0.3777221144176014,0.375935563708265,0.001201443097736276,37,0.5935912954657627,0.5909203925264768,0.5923300732924572,0.5916625476413477,0.5948058839625276,0.5926620385777144,0.001385792585364559,34
82,16.578559398651123,0.873409261048449,0.1149470329284668,0.028955807519251198,,10,40,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 40}",0.6450172971766543,0.643120187479076,0.6440501432131831,0.6426738087267047,0.64552488654118,0.6440772646273596,0.0010831150541898602,2,0.37730230819816785,0.3761944388231767,0.37602642520396024,0.3765114206314238,0.378159158909399,0.37683875035322545,0.0007925299834682847,31,0.5937873671137398,0.5925495156460562,0.5932923524483728,0.5926338342084397,0.5950388998029086,0.5934603938439034,0.0009099154262573524,27
83,25.50396099090576,0.7995014877301208,0.16189422607421874,0.067592625050191,,10,60,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 60}",0.6449057024885615,0.6431573857084403,0.6442361343600045,0.6419670423687832,0.6467152741611487,0.6441963078173877,0.001606175705381502,1,0.3769187213564223,0.37647714280567246,0.37706410833198034,0.37592102941379973,0.37908254523379437,0.3770927094283339,0.0010716615816540444,28,0.593402982089984,0.5925206124518261,0.5938626462793254,0.5916818727067353,0.5963107088574795,0.59355576447707,0.0015678167954071467,26
84,30.581387186050414,0.25827191144521083,0.13394298553466796,0.0265018546034567,,10,80,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 80}",0.6450544954060187,0.6425250158092475,0.6438641520663616,0.641929844139419,0.6457852838330481,0.643831758250819,0.001458578129971894,4,0.3774154314502671,0.37639846932093207,0.3768326669235257,0.37617444157203117,0.37871344183041594,0.37710689021943444,0.0009080445842984978,27,0.5937304693882208,0.5922292850036092,0.5934114395496809,0.591910790599311,0.5955371325743911,0.5933638234230425,0.0012851810019327856,28
85,40.57071928977966,0.7656298252164029,0.20558366775512696,0.02967400298194262,,10,100,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 100}",0.645091693635383,0.6424878175798832,0.6437153591489045,0.642599412267976,0.645562086154304,0.6438912737572902,0.00125715259604026,3,0.3770112515897023,0.37659581191018465,0.37652754875752487,0.37613968983936963,0.37850773605979693,0.37695640763131566,0.0008234810152266993,30,0.593489469601367,0.592315752391253,0.5932052510483368,0.5921366442306517,0.5952567975743104,0.5932807829691837,0.001113034264570826,29
86,49.09891257286072,0.3179423266267605,0.24637117385864257,0.061243042938471985,,10,120,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 120}",0.6446453148830116,0.6425250158092475,0.6431573857084403,0.6426738087267047,0.6451900900230637,0.6436383230300935,0.0010791714330080956,5,0.3770975331172929,0.376725856770921,0.3758369464429967,0.3761433150292771,0.3782709013557945,0.37681491054325644,0.0008503140191377988,32,0.5932379157781202,0.592437695397431,0.5924236723790693,0.5922496852829358,0.5949686115577659,0.5930635160790645,0.001012242667418307,31
87,57.95475182533264,0.3613747732657008,0.19099841117858887,0.0336729317896153,,10,140,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 140}",0.6437153591489045,0.6420414388275119,0.6433061786258975,0.6420786370568761,0.6454504873149319,0.6433184201948243,0.0012546843615446938,8,0.37653724181123394,0.3766156911621237,0.3761730705139078,0.37608794588609296,0.37857070667753495,0.3767969312101787,0.0009097723127968606,33,0.5924232238668319,0.5921010728477298,0.5927634060488639,0.5918473174473444,0.5952268474844357,0.5928723735390411,0.0012167827783992257,32
88,65.79641456604004,0.19568023214884905,0.25584635734558103,0.060661061297164365,,10,160,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 160}",0.6440873414425473,0.642450619350519,0.6433061786258975,0.6420414388275119,0.6454876869280559,0.6434746530349063,0.001229538459533078,6,0.37671202223105693,0.37694339907527774,0.3764083816464307,0.3760826169451038,0.37877317828811397,0.3769839196371966,0.0009402773162078186,29,0.5927990864122995,0.5924489407624741,0.5929825837636222,0.5917715923239343,0.5953660452902607,0.5930736497105181,0.001218554078665358,30
89,73.37148308753967,0.5987513165605529,0.4121595859527588,0.1261591108789759,,10,180,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 180}",0.6439385485250902,0.6425250158092475,0.6430457910203474,0.6415950600751404,0.645599285767428,0.6433407402394508,0.0013607500337881118,7,0.3766901322783562,0.3767994376735693,0.376155920143742,0.37571310746420067,0.3785637290418651,0.37678446532034665,0.0009713680023392279,34,0.5926629475120908,0.5923317842895746,0.5926596153061541,0.5913201533699557,0.595278889297112,0.5928506779549775,0.0013099400076632618,33
90,16.448062086105345,0.5135504501260169,0.11644277572631836,0.04915317764942203,,20,20,"{'class_weight': None, 'max_depth': 20, 'n_estimators': 20}",0.6340810177435554,0.6293568426142916,0.6321467098166127,0.6317375292936056,0.6322446246559036,0.6319133448247938,0.0015119276491915154,18,0.3763497986096934,0.3736050947815481,0.3753319893424169,0.3752120469205571,0.3748515911919542,0.375070104169234,0.0008854772585195538,42,0.5931707100613852,0.5888577834647071,0.5914742408523546,0.590968973318869,0.591293763685446,0.5911530942765524,0.0013781181887622537,36
