,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__criterion,param_randomforestclassifier__max_depth,param_randomforestclassifier__n_estimators,param_simpleimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
63,412.3526124358177,6.172561154536337,12.40407508611679,1.2648528688196572,gini,11,500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'mean'}",0.5596965100623572,0.5446972841868226,0.5512940631298805,0.5342070332577473,0.5474737226592019,0.00932342736712487,50
64,437.3072199225426,5.1601688370555365,11.48360401391983,0.8244561661436465,gini,11,500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'median'}",0.5576975475560589,0.5437986644148397,0.5477752087270084,0.537977063098387,0.5468121209490735,0.007186084086496058,85
65,443.3318528532982,7.467093577722525,14.15636658668518,0.9987218563403644,gini,11,500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'most_frequent'}",0.5582947307256225,0.5461390359662383,0.5494283149092962,0.5375174274848826,0.5478448772715099,0.007437621017826642,39
66,675.3257457613945,27.179315042819397,12.271721720695496,0.7061059919461414,gini,11,1000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'mean'}",0.5588721493921632,0.5453683263259005,0.5512784193121684,0.5334067349300828,0.5472314074900787,0.009306957337584855,58
67,674.6651241779327,25.16138031252824,11.657511055469513,0.9302397227437648,gini,11,1000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'median'}",0.5585532653061216,0.5455122567082387,0.5503561307161748,0.5379343405927182,0.5480889983308133,0.007489950663232817,35
68,719.774226129055,10.39924866401467,12.958446145057678,1.1386235530067819,gini,11,1000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'most_frequent'}",0.558776423217434,0.5451762295288484,0.5478627858875023,0.5362420134952122,0.5470143630322493,0.008038783030808407,68
69,1071.9820247292519,20.260106941616346,13.764255583286285,0.18721981714388428,gini,11,1500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'mean'}",0.5585104827254966,0.5453557399533886,0.5513592214663633,0.5339779798122951,0.5473008559893858,0.00899178191365924,55
70,1018.7794063091278,72.50055018602008,13.20882660150528,0.7610227101672308,gini,11,1500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'median'}",0.5587768891723348,0.5449843627960441,0.5506358688429069,0.5394735615866714,0.5484676705994893,0.00714157723114189,30
71,996.732935667038,14.62243716219204,15.597637057304382,1.2226491241241901,gini,11,1500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'most_frequent'}",0.5589117561098506,0.5447052837616526,0.5494264542391023,0.5358379386337864,0.5472203581860979,0.008328275923502295,59
72,1349.6673012375832,33.03817964366588,18.10470223426819,0.9273858944674543,gini,11,2000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'mean'}",0.5587321543524806,0.546169869850718,0.5516409950554284,0.5341063712522042,0.5476623476277078,0.009005029729072989,43
73,1367.3960319161415,16.898648951658835,14.624151349067688,0.8487743856499664,gini,11,2000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'median'}",0.5593462360638691,0.5437803367504406,0.5502399423658344,0.5385865197467871,0.5479882587317328,0.0077487584748638025,37
74,1370.401544034481,10.186585582664604,11.47760385274887,0.7203321258603976,gini,11,2000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'most_frequent'}",0.5584329862685805,0.5448405139046356,0.5489192801240859,0.535135189279415,0.5468319923941792,0.008362431145025787,84
75,112.18073546886444,6.617967870006259,7.003918707370758,0.12302553207633578,gini,12,100,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'mean'}",0.56050436744142,0.5434472800925921,0.5459087617315439,0.5315302142384727,0.5453476558760072,0.010302595143738024,125
76,185.93254733085632,72.3680177960304,8.176272451877594,1.2804618132842014,gini,12,100,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'median'}",0.55714671792328,0.5416495806563366,0.5460134553728896,0.5373725884196264,0.5455455855930331,0.0073617577849668285,122
77,243.3911725282669,7.580373270581654,8.83661824464798,1.6772919396562125,gini,12,100,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'most_frequent'}",0.5579869028722595,0.5424637785021409,0.54652186744142,0.5371243812988155,0.546024232528659,0.007668723933034002,114
78,433.6815450191498,4.895903265017391,11.475986421108246,1.3485641656166214,gini,12,500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 12, 'randomforestclassifier__n_estimators': 500, 'simpleimputer__strategy': 'mean'}",0.5581096049855119,0.5451041021038043,0.5501506673595353,0.5333894242882334,0.5466884496842712,0.008969447772663569,90
